t,T,xdot,x,idx
826,453,0.00043799,0.3344,180
827,453,0.00043787,0.3348,180
828,453,0.00043777,0.3353,180
829,453,0.00043765,0.3357,180
830,453,0.00043752,0.3361,180
831,453,0.00043739,0.3366,180
832,453,0.00043719,0.337,180
833,453,0.00043692,0.3374,180
834,453,0.00043666,0.3379,180
835,453,0.00043643,0.3383,180
836,453,0.0004361,0.3388,180
837,453,0.00043585,0.3392,180
838,453,0.00043571,0.3396,180
839,453,0.00043558,0.3401,180
840,453,0.00043556,0.3405,180
841,453,0.00043551,0.3409,180
842,453,0.00043542,0.3414,180
843,453,0.0004353,0.3418,180
844,453,0.00043516,0.3422,180
845,453,0.00043505,0.3427,180
846,453,0.00043491,0.3431,180
847,453,0.00043473,0.3435,180
848,453,0.00043454,0.344,180
849,453,0.0004343,0.3444,180
850,453,0.00043399,0.3449,180
851,453,0.00043368,0.3453,180
852,453,0.00043338,0.3457,180
853,453,0.00043311,0.3462,180
854,453,0.00043289,0.3466,180
855,453,0.0004327,0.347,180
856,453,0.00043257,0.3474,180
857,453,0.00043226,0.3479,180
858,453,0.00043198,0.3483,180
859,453,0.00043174,0.3487,180
860,453,0.00043141,0.3492,180
861,453,0.00043112,0.3496,180
862,453,0.00043085,0.35,180
863,453,0.00043055,0.3505,180
864,453,0.00043033,0.3509,180
865,453,0.00043016,0.3513,180
866,453,0.00043004,0.3518,180
867,453,0.00042998,0.3522,180
868,453,0.00042996,0.3526,180
869,453,0.00042994,0.3531,180
870,453,0.00042988,0.3535,180
871,453,0.00042973,0.3539,180
872,453,0.00042956,0.3543,180
873,453,0.00042939,0.3548,180
874,453,0.00042912,0.3552,180
875,453,0.00042886,0.3556,180
876,453,0.00042859,0.3561,180
877,453,0.00042828,0.3565,180
878,453,0.00042795,0.3569,180
879,453,0.00042757,0.3573,180
880,453,0.00042725,0.3578,180
881,453,0.00042692,0.3582,180
882,453,0.00042652,0.3586,180
883,453,0.00042608,0.359,180
884,453,0.00042562,0.3595,180
885,453,0.00042516,0.3599,180
886,453,0.00042476,0.3603,180
887,453,0.00042438,0.3607,180
888,453,0.00042401,0.3612,180
889,453,0.00042374,0.3616,180
890,453,0.00042357,0.362,180
891,453,0.00042341,0.3624,180
892,453,0.00042349,0.3629,180
893,453,0.00042351,0.3633,180
894,453,0.00042349,0.3637,180
895,453,0.00042343,0.3641,180
896,453,0.00042335,0.3646,180
897,453,0.00042321,0.365,180
898,453,0.00042304,0.3654,180
899,453,0.00042287,0.3658,180
900,453,0.00042257,0.3663,180
901,453,0.00042237,0.3667,180
902,453,0.00042222,0.3671,180
903,453,0.00042211,0.3675,180
904,453,0.00042209,0.3679,180
905,453,0.00042195,0.3684,180
906,453,0.00042173,0.3688,180
907,453,0.00042152,0.3692,180
908,453,0.00042113,0.3696,180
909,453,0.0004208,0.3701,180
910,453,0.00042046,0.3705,180
911,453,0.00042009,0.3709,180
912,453,0.00041972,0.3713,180
913,453,0.00041943,0.3717,180
914,453,0.00041914,0.3722,180
915,453,0.00041887,0.3726,180
916,453,0.0004188,0.373,180
917,453,0.00041868,0.3734,180
918,453,0.00041857,0.3738,180
919,453,0.00041841,0.3742,180
920,453,0.00041822,0.3747,180
921,453,0.00041807,0.3751,180
922,453,0.00041797,0.3755,180
923,453,0.00041786,0.3759,180
924,453,0.00041762,0.3763,180
925,453,0.00041742,0.3768,180
926,453,0.00041725,0.3772,180
927,453,0.00041705,0.3776,180
928,453,0.00041676,0.378,180
929,453,0.00041651,0.3784,180
930,453,0.00041622,0.3788,180
931,453,0.00041595,0.3793,180
932,453,0.00041561,0.3797,180
933,453,0.00041528,0.3801,180
934,453,0.00041497,0.3805,180
935,453,0.00041466,0.3809,180
936,453,0.00041435,0.3813,180
937,453,0.00041409,0.3817,180
938,453,0.00041379,0.3822,180
939,453,0.00041344,0.3826,180
940,453,0.0004132,0.383,180
941,453,0.00041296,0.3834,180
942,453,0.00041267,0.3838,180
943,453,0.00041234,0.3842,180
944,453,0.00041201,0.3846,180
945,453,0.00041173,0.385,180
946,453,0.00041149,0.3855,180
947,453,0.0004113,0.3859,180
948,453,0.00041117,0.3863,180
949,453,0.00041116,0.3867,180
950,453,0.0004111,0.3871,180
951,453,0.00041101,0.3875,180
952,453,0.00041106,0.3879,180
953,453,0.00041101,0.3883,180
954,453,0.0004109,0.3887,180
955,453,0.00041076,0.3892,180
956,453,0.00041033,0.3896,180
957,453,0.00040997,0.39,180
958,453,0.00040958,0.3904,180
959,453,0.00040916,0.3908,180
960,453,0.00040867,0.3912,180
961,453,0.00040827,0.3916,180
962,453,0.00040798,0.392,180
963,453,0.00040773,0.3924,180
964,453,0.00040752,0.3928,180
965,453,0.00040725,0.3932,180
966,453,0.00040694,0.3937,180
967,453,0.00040659,0.3941,180
968,453,0.00040623,0.3945,180
969,453,0.00040593,0.3949,180
970,453,0.00040565,0.3953,180
971,453,0.00040541,0.3957,180
972,453,0.00040529,0.3961,180
973,453,0.00040513,0.3965,180
974,453,0.00040497,0.3969,180
975,453,0.00040483,0.3973,180
976,453,0.00040469,0.3977,180
977,453,0.00040454,0.3981,180
978,453,0.00040431,0.3985,180
979,453,0.000404,0.3989,180
980,453,0.00040364,0.3993,180
981,453,0.00040324,0.3997,180
982,453,0.0004028,0.4001,180
983,453,0.00040237,0.4005,180
984,453,0.00040194,0.4009,180
985,453,0.00040164,0.4013,180
986,453,0.00040136,0.4017,180
987,453,0.00040107,0.4021,180
988,453,0.00040098,0.4025,180
989,453,0.00040076,0.4029,180
990,453,0.00040052,0.4033,180
991,453,0.00040032,0.4037,180
992,453,0.0004002,0.4041,180
993,453,0.00040007,0.4045,180
994,453,0.0003999,0.4049,180
995,453,0.00039976,0.4053,180
996,453,0.00039963,0.4057,180
997,453,0.00039944,0.4061,180
998,453,0.00039922,0.4065,180
999,453,0.00039892,0.4069,180
1000,453,0.00039836,0.4073,180
1001,453,0.00039797,0.4077,180
1002,453,0.00039766,0.4081,180
1003,453,0.00039738,0.4085,180
1004,453,0.00039707,0.4089,180
1005,453,0.00039676,0.4093,180
1006,453,0.00039641,0.4097,180
1007,453,0.00039602,0.4101,180
1008,453,0.00039575,0.4105,180
1009,453,0.00039547,0.4109,180
1010,453,0.00039524,0.4113,180
1011,453,0.00039506,0.4117,180
1012,453,0.00039496,0.4121,180
1013,453,0.00039484,0.4125,180
1014,453,0.00039477,0.4129,180
1015,453,0.00039472,0.4133,180
1016,453,0.00039469,0.4137,180
1017,453,0.00039452,0.4141,180
1018,453,0.00039423,0.4145,180
1019,453,0.00039391,0.4149,180
1020,453,0.00039358,0.4153,180
1021,453,0.00039334,0.4156,180
1022,453,0.00039317,0.416,180
1023,453,0.00039303,0.4164,180
1024,453,0.00039291,0.4168,180
1025,453,0.00039266,0.4172,180
1026,453,0.00039237,0.4176,180
1027,453,0.00039204,0.418,180
1028,453,0.00039156,0.4184,180
1029,453,0.00039114,0.4188,180
1030,453,0.00039076,0.4192,180
1031,453,0.00039033,0.4196,180
1032,453,0.00038995,0.42,180
1033,453,0.00038962,0.4203,180
1034,453,0.00038934,0.4207,180
1035,453,0.0003891,0.4211,180
1036,453,0.00038896,0.4215,180
1037,453,0.0003888,0.4219,180
1038,453,0.0003886,0.4223,180
1039,453,0.00038836,0.4227,180
1040,453,0.0003882,0.4231,180
1041,453,0.00038799,0.4235,180
1042,453,0.00038779,0.4238,180
1043,453,0.00038763,0.4242,180
1044,453,0.00038735,0.4246,180
1045,453,0.00038706,0.425,180
1046,453,0.00038679,0.4254,180
1047,453,0.00038655,0.4258,180
1048,453,0.00038624,0.4262,180
1049,453,0.00038602,0.4266,180
1050,453,0.00038581,0.4269,180
1051,453,0.00038558,0.4273,180
1052,453,0.00038545,0.4277,180
1053,453,0.00038529,0.4281,180
1054,453,0.00038512,0.4285,180
1055,453,0.00038487,0.4289,180
1056,453,0.00038462,0.4293,180
1057,453,0.0003843,0.4296,180
1058,453,0.000384,0.43,180
1059,453,0.00038375,0.4304,180
1060,453,0.00038335,0.4308,180
1061,453,0.00038303,0.4312,180
1062,453,0.00038274,0.4316,180
1063,453,0.00038246,0.4319,180
1064,453,0.00038218,0.4323,180
1065,453,0.00038187,0.4327,180
1066,453,0.00038156,0.4331,180
1067,453,0.00038127,0.4335,180
1068,453,0.00038099,0.4338,180
1069,453,0.00038067,0.4342,180
1070,453,0.00038035,0.4346,180
1071,453,0.00038003,0.435,180
1072,453,0.00037974,0.4354,180
1073,453,0.00037947,0.4357,180
1074,453,0.0003792,0.4361,180
1075,453,0.00037888,0.4365,180
1076,453,0.00037866,0.4369,180
1077,453,0.00037832,0.4373,180
1078,453,0.00037794,0.4376,180
1079,453,0.00037762,0.438,180
1080,453,0.00037725,0.4384,180
1081,453,0.00037689,0.4388,180
1082,453,0.00037652,0.4391,180
1083,453,0.00037613,0.4395,180
1084,453,0.00037593,0.4399,180
1085,453,0.00037575,0.4403,180
1086,453,0.00037559,0.4407,180
1087,453,0.00037543,0.441,180
1088,453,0.00037541,0.4414,180
1089,453,0.00037527,0.4418,180
1090,453,0.00037503,0.4422,180
1091,453,0.00037476,0.4425,180
1092,453,0.00037435,0.4429,180
1093,453,0.00037405,0.4433,180
1094,453,0.00037382,0.4437,180
1095,453,0.00037353,0.444,180
1096,453,0.00037318,0.4444,180
1097,453,0.00037289,0.4448,180
1098,453,0.00037261,0.4451,180
1099,453,0.00037233,0.4455,180
1100,453,0.00037193,0.4459,180
1101,453,0.00037153,0.4463,180
1102,453,0.0003711,0.4466,180
1103,453,0.00037067,0.447,180
1104,453,0.00037022,0.4474,180
1105,453,0.00036978,0.4477,180
1106,453,0.00036942,0.4481,180
1107,453,0.00036915,0.4485,180
1108,453,0.00036897,0.4489,180
1109,453,0.00036877,0.4492,180
1110,453,0.0003686,0.4496,180
1111,453,0.00036844,0.45,180
1112,453,0.00036817,0.4503,180
1113,453,0.00036789,0.4507,180
1114,453,0.00036763,0.4511,180
1115,453,0.00036738,0.4514,180
1116,453,0.000367,0.4518,180
1117,453,0.00036679,0.4522,180
1118,453,0.00036668,0.4525,180
1119,453,0.00036663,0.4529,180
1120,453,0.00036659,0.4533,180
1121,453,0.00036639,0.4536,180
1122,453,0.00036616,0.454,180
1123,453,0.00036587,0.4544,180
1124,453,0.00036536,0.4547,180
1125,453,0.00036506,0.4551,180
1126,453,0.00036485,0.4555,180
1127,453,0.00036469,0.4558,180
1128,453,0.00036458,0.4562,180
1129,453,0.00036444,0.4566,180
1130,453,0.00036433,0.4569,180
1131,453,0.00036414,0.4573,180
1132,453,0.00036388,0.4576,180
1133,453,0.00036361,0.458,180
1134,453,0.00036332,0.4584,180
1135,453,0.00036302,0.4587,180
1136,453,0.00036261,0.4591,180
1137,453,0.00036223,0.4595,180
1138,453,0.00036191,0.4598,180
1139,453,0.00036168,0.4602,180
1140,453,0.00036151,0.4605,180
1141,453,0.00036124,0.4609,180
1142,453,0.00036091,0.4613,180
1143,453,0.0003606,0.4616,180
1144,453,0.00036031,0.462,180
1145,453,0.00035995,0.4624,180
1146,453,0.00035957,0.4627,180
1147,453,0.00035924,0.4631,180
1148,453,0.00035884,0.4634,180
1149,453,0.0003585,0.4638,180
1150,453,0.00035823,0.4641,180
1151,453,0.00035801,0.4645,180
1152,453,0.00035789,0.4649,180
1153,453,0.00035779,0.4652,180
1154,453,0.00035764,0.4656,180
1155,453,0.00035751,0.4659,180
1156,453,0.00035741,0.4663,180
1157,453,0.00035725,0.4666,180
1158,453,0.00035707,0.467,180
1159,453,0.00035688,0.4674,180
1160,453,0.0003564,0.4677,180
1161,453,0.00035595,0.4681,180
1162,453,0.00035555,0.4684,180
1163,453,0.00035523,0.4688,180
1164,453,0.00035491,0.4691,180
1165,453,0.00035463,0.4695,180
1166,453,0.0003543,0.4699,180
1167,453,0.00035394,0.4702,180
1168,453,0.00035378,0.4706,180
1169,453,0.00035348,0.4709,180
1170,453,0.00035307,0.4713,180
1171,453,0.00035255,0.4716,180
1172,453,0.00035199,0.472,180
1173,453,0.0003516,0.4723,180
1174,453,0.00035126,0.4727,180
1175,453,0.00035092,0.473,180
1176,453,0.00035073,0.4734,180
1177,453,0.00035041,0.4737,180
1178,453,0.00035008,0.4741,180
1179,453,0.00034982,0.4744,180
1180,453,0.00034968,0.4748,180
1181,453,0.00034952,0.4751,180
1182,453,0.00034928,0.4755,180
1183,453,0.00034901,0.4758,180
1184,453,0.00034899,0.4762,180
1185,453,0.00034886,0.4765,180
1186,453,0.00034867,0.4769,180
1187,453,0.00034847,0.4772,180
1188,453,0.00034826,0.4776,180
1189,453,0.00034806,0.4779,180
1190,453,0.00034788,0.4783,180
1191,453,0.00034769,0.4786,180
1192,453,0.00034744,0.479,180
1193,453,0.00034717,0.4793,180
1194,453,0.00034691,0.4797,180
1195,453,0.00034667,0.48,180
1196,453,0.00034638,0.4803,180
1197,453,0.00034605,0.4807,180
1198,453,0.00034573,0.481,180
1199,453,0.00034547,0.4814,180
1200,453,0.00034514,0.4817,180
1201,453,0.00034477,0.4821,180
1202,453,0.00034441,0.4824,180
1203,453,0.00034406,0.4828,180
1204,453,0.0003437,0.4831,180
1205,453,0.00034338,0.4835,180
1206,453,0.00034301,0.4838,180
1207,453,0.00034261,0.4841,180
1208,453,0.00034231,0.4845,180
1209,453,0.00034202,0.4848,180
1210,453,0.00034176,0.4852,180
1211,453,0.00034151,0.4855,180
1212,453,0.00034137,0.4858,180
1213,453,0.0003412,0.4862,180
1214,453,0.00034097,0.4865,180
1215,453,0.00034071,0.4869,180
1216,453,0.00034058,0.4872,180
1217,453,0.00034046,0.4876,180
1218,453,0.00034031,0.4879,180
1219,453,0.00034011,0.4882,180
1220,453,0.00033996,0.4886,180
1221,453,0.00033972,0.4889,180
1222,453,0.00033945,0.4893,180
1223,453,0.00033915,0.4896,180
1224,453,0.00033873,0.4899,180
1225,453,0.00033838,0.4903,180
1226,453,0.00033808,0.4906,180
1227,453,0.0003378,0.4909,180
1228,453,0.00033748,0.4913,180
1229,453,0.00033717,0.4916,180
1230,453,0.00033689,0.492,180
1231,453,0.00033658,0.4923,180
1232,453,0.00033632,0.4926,180
1233,453,0.000336,0.493,180
1234,453,0.00033567,0.4933,180
1235,453,0.00033535,0.4936,180
1236,453,0.00033506,0.494,180
1237,453,0.0003347,0.4943,180
1238,453,0.00033439,0.4946,180
1239,453,0.0003341,0.495,180
1240,453,0.00033378,0.4953,180
1241,453,0.00033344,0.4956,180
1242,453,0.00033304,0.496,180
1243,453,0.00033252,0.4963,180
1244,453,0.00033204,0.4966,180
1245,453,0.00033162,0.497,180
1246,453,0.00033124,0.4973,180
1247,453,0.00033092,0.4976,180
1248,453,0.00033072,0.498,180
1249,453,0.00033049,0.4983,180
1250,453,0.00033028,0.4986,180
1251,453,0.00033015,0.499,180
1252,453,0.00033004,0.4993,180
1253,453,0.00032984,0.4996,180
1254,453,0.00032968,0.4999,180
1255,453,0.00032949,0.5003,180
1256,453,0.00032919,0.5006,180
1257,453,0.00032894,0.5009,180
1258,453,0.00032871,0.5013,180
1259,453,0.00032843,0.5016,180
1260,453,0.00032825,0.5019,180
1261,453,0.00032796,0.5023,180
1262,453,0.00032763,0.5026,180
1263,453,0.00032741,0.5029,180
1264,453,0.00032723,0.5032,180
1265,453,0.000327,0.5036,180
1266,453,0.00032674,0.5039,180
1267,453,0.00032649,0.5042,180
1268,453,0.00032628,0.5045,180
1269,453,0.00032611,0.5049,180
1270,453,0.00032592,0.5052,180
1271,453,0.00032569,0.5055,180
1272,453,0.0003255,0.5058,180
1273,453,0.00032527,0.5062,180
1274,453,0.00032496,0.5065,180
1275,453,0.00032458,0.5068,180
1276,453,0.00032419,0.5071,180
1277,453,0.00032388,0.5075,180
1278,453,0.00032351,0.5078,180
1279,453,0.00032311,0.5081,180
1280,453,0.00032274,0.5084,180
1281,453,0.00032237,0.5088,180
1282,453,0.00032201,0.5091,180
1283,453,0.00032162,0.5094,180
1284,453,0.0003213,0.5097,180
1285,453,0.00032101,0.51,180
1286,453,0.00032073,0.5104,180
1287,453,0.00032052,0.5107,180
1288,453,0.00032037,0.511,180
1289,453,0.00032017,0.5113,180
1290,453,0.00032006,0.5116,180
1291,453,0.00032004,0.512,180
1292,453,0.00031994,0.5123,180
1293,453,0.0003197,0.5126,180
1294,453,0.00031934,0.5129,180
1295,453,0.00031897,0.5132,180
1296,453,0.00031854,0.5136,180
1297,453,0.00031821,0.5139,180
1298,453,0.00031791,0.5142,180
1299,453,0.00031756,0.5145,180
1300,453,0.00031733,0.5148,180
1301,453,0.00031711,0.5152,180
1302,453,0.00031688,0.5155,180
1303,453,0.00031661,0.5158,180
1304,453,0.00031636,0.5161,180
1305,453,0.00031607,0.5164,180
1306,453,0.0003158,0.5167,180
1307,453,0.00031555,0.5171,180
1308,453,0.00031515,0.5174,180
1309,453,0.00031483,0.5177,180
1310,453,0.00031449,0.518,180
1311,453,0.00031415,0.5183,180
1312,453,0.00031378,0.5186,180
1313,453,0.00031344,0.5189,180
1314,453,0.00031306,0.5193,180
1315,453,0.00031271,0.5196,180
1316,453,0.0003126,0.5199,180
1317,453,0.00031246,0.5202,180
1318,453,0.00031231,0.5205,180
1319,453,0.00031218,0.5208,180
1320,453,0.0003122,0.5211,180
1321,453,0.00031208,0.5214,180
1322,453,0.00031187,0.5218,180
1323,453,0.00031161,0.5221,180
1324,453,0.00031118,0.5224,180
1325,453,0.00031093,0.5227,180
1326,453,0.00031073,0.523,180
1327,453,0.00031048,0.5233,180
1328,453,0.00031025,0.5236,180
1329,453,0.00031,0.5239,180
1330,453,0.00030974,0.5242,180
1331,453,0.00030949,0.5245,180
1332,453,0.0003092,0.5249,180
1333,453,0.00030886,0.5252,180
1334,453,0.00030847,0.5255,180
1335,453,0.00030812,0.5258,180
1336,453,0.00030771,0.5261,180
1337,453,0.00030741,0.5264,180
1338,453,0.00030719,0.5267,180
1339,453,0.00030696,0.527,180
1340,453,0.00030672,0.5273,180
1341,453,0.00030641,0.5276,180
1342,453,0.00030609,0.5279,180
1343,453,0.00030579,0.5282,180
1344,453,0.00030541,0.5285,180
1345,453,0.0003052,0.5288,180
1346,453,0.000305,0.5292,180
1347,453,0.00030474,0.5295,180
1348,453,0.0003046,0.5298,180
1349,453,0.00030436,0.5301,180
1350,453,0.00030407,0.5304,180
1351,453,0.00030378,0.5307,180
1352,453,0.00030343,0.531,180
1353,453,0.00030319,0.5313,180
1354,453,0.00030295,0.5316,180
1355,453,0.00030268,0.5319,180
1356,453,0.00030249,0.5322,180
1357,453,0.00030221,0.5325,180
1358,453,0.00030195,0.5328,180
1359,453,0.00030171,0.5331,180
1360,453,0.00030152,0.5334,180
1361,453,0.00030131,0.5337,180
1362,453,0.00030113,0.534,180
1363,453,0.00030094,0.5343,180
1364,453,0.00030077,0.5346,180
1365,453,0.00030059,0.5349,180
1366,453,0.00030037,0.5352,180
1367,453,0.0003001,0.5355,180
1368,453,0.00029972,0.5358,180
1369,453,0.00029942,0.5361,180
1370,453,0.00029909,0.5364,180
1371,453,0.00029871,0.5367,180
1372,453,0.00029847,0.537,180
1373,453,0.00029829,0.5373,180
1374,453,0.0002981,0.5376,180
1375,453,0.00029794,0.5379,180
1376,453,0.00029798,0.5382,180
1377,453,0.00029784,0.5385,180
1378,453,0.00029769,0.5388,180
1379,453,0.00029757,0.5391,180
1380,453,0.00029731,0.5394,180
1381,453,0.00029708,0.5397,180
1382,453,0.00029672,0.54,180
1383,453,0.00029637,0.5403,180
1384,453,0.000296,0.5406,180
1385,453,0.00029567,0.5409,180
1386,453,0.00029537,0.5412,180
1387,453,0.0002951,0.5415,180
1388,453,0.00029494,0.5418,180
1389,453,0.00029472,0.542,180
1390,453,0.00029446,0.5423,180
1391,453,0.00029418,0.5426,180
1392,453,0.00029376,0.5429,180
1393,453,0.00029335,0.5432,180
1394,453,0.00029298,0.5435,180
1395,453,0.00029273,0.5438,180
1396,453,0.00029244,0.5441,180
1397,453,0.00029213,0.5444,180
1398,453,0.00029171,0.5447,180
1399,453,0.00029129,0.545,180
1400,453,0.00029111,0.5453,180
1401,453,0.0002909,0.5456,180
1402,453,0.00029069,0.5459,180
1403,453,0.00029047,0.5461,180
1404,453,0.00029017,0.5464,180
1405,453,0.00028988,0.5467,180
1406,453,0.00028957,0.547,180
1407,453,0.00028924,0.5473,180
1408,453,0.0002888,0.5476,180
1409,453,0.00028843,0.5479,180
1410,453,0.00028811,0.5482,180
1411,453,0.00028784,0.5485,180
1412,453,0.00028767,0.5487,180
1413,453,0.00028748,0.549,180
1414,453,0.00028729,0.5493,180
1415,453,0.0002871,0.5496,180
1416,453,0.00028702,0.5499,180
1417,453,0.00028689,0.5502,180
1418,453,0.00028672,0.5505,180
1419,453,0.00028651,0.5508,180
1420,453,0.00028633,0.551,180
1421,453,0.00028619,0.5513,180
1422,453,0.00028601,0.5516,180
1423,453,0.00028577,0.5519,180
1424,453,0.0002855,0.5522,180
1425,453,0.00028523,0.5525,180
1426,453,0.00028493,0.5528,180
1427,453,0.00028464,0.553,180
1428,453,0.00028434,0.5533,180
1429,453,0.00028415,0.5536,180
1430,453,0.00028399,0.5539,180
1431,453,0.0002838,0.5542,180
1432,453,0.00028366,0.5545,180
1433,453,0.00028337,0.5547,180
1434,453,0.00028306,0.555,180
1435,453,0.00028277,0.5553,180
1436,453,0.00028235,0.5556,180
1437,453,0.00028209,0.5559,180
1438,453,0.00028189,0.5562,180
1439,453,0.00028169,0.5564,180
1440,453,0.00028156,0.5567,180
1441,453,0.0002814,0.557,180
1442,453,0.0002812,0.5573,180
1443,453,0.00028095,0.5576,180
1444,453,0.00028051,0.5578,180
1445,453,0.00028014,0.5581,180
1446,453,0.00027982,0.5584,180
1447,453,0.00027948,0.5587,180
1448,453,0.00027922,0.559,180
1449,453,0.00027905,0.5592,180
