t,x_original,xdot_original,xdot_pred
1734,0.172894554,9.01E-05,8.55E-05
1736,0.173074669,9.01E-05,8.55E-05
1738,0.173254744,9.00E-05,8.55E-05
1740,0.17343478,9.00E-05,8.54E-05
1742,0.173614777,9.00E-05,8.54E-05
1744,0.173794734,9.00E-05,8.54E-05
1746,0.173974653,9.00E-05,8.54E-05
1748,0.174154532,8.99E-05,8.54E-05
1750,0.174334372,8.99E-05,8.54E-05
1752,0.174514173,8.99E-05,8.53E-05
1754,0.174693934,8.99E-05,8.53E-05
1756,0.174873657,8.99E-05,8.53E-05
1758,0.17505334,8.98E-05,8.53E-05
1760,0.175232985,8.98E-05,8.53E-05
1762,0.17541259,8.98E-05,8.53E-05
1764,0.175592156,8.98E-05,8.52E-05
1766,0.175771683,8.98E-05,8.52E-05
1768,0.175951171,8.97E-05,8.52E-05
1770,0.17613062,8.97E-05,8.52E-05
1772,0.176310029,8.97E-05,8.52E-05
1774,0.1764894,8.97E-05,8.52E-05
1776,0.176668731,8.97E-05,8.52E-05
1778,0.176848024,8.96E-05,8.51E-05
1780,0.177027277,8.96E-05,8.51E-05
1782,0.177206492,8.96E-05,8.51E-05
1784,0.177385667,8.96E-05,8.51E-05
1786,0.177564804,8.96E-05,8.51E-05
1788,0.177743901,8.95E-05,8.51E-05
1790,0.177922959,8.95E-05,8.50E-05
1792,0.178101979,8.95E-05,8.50E-05
1794,0.178280959,8.95E-05,8.50E-05
1796,0.178459901,8.95E-05,8.50E-05
1798,0.178638803,8.95E-05,8.50E-05
1800,0.178817667,8.94E-05,8.50E-05
1802,0.178996491,8.94E-05,8.49E-05
1804,0.179175277,8.94E-05,8.49E-05
1806,0.179354023,8.94E-05,8.49E-05
1808,0.179532731,8.94E-05,8.49E-05
1810,0.1797114,8.93E-05,8.49E-05
1812,0.17989003,8.93E-05,8.49E-05
1814,0.180068621,8.93E-05,8.48E-05
1816,0.180247173,8.93E-05,8.48E-05
1818,0.180425686,8.93E-05,8.48E-05
1820,0.180604161,8.92E-05,8.48E-05
1822,0.180782596,8.92E-05,8.48E-05
1824,0.180960993,8.92E-05,8.48E-05
1826,0.181139351,8.92E-05,8.48E-05
1828,0.18131767,8.92E-05,8.47E-05
1830,0.18149595,8.91E-05,8.47E-05
1832,0.181674191,8.91E-05,8.47E-05
1834,0.181852394,8.91E-05,8.47E-05
1836,0.182030557,8.91E-05,8.47E-05
1838,0.182208682,8.91E-05,8.47E-05
1840,0.182386768,8.90E-05,8.46E-05
1842,0.182564816,8.90E-05,8.46E-05
1844,0.182742824,8.90E-05,8.46E-05
1846,0.182920794,8.90E-05,8.46E-05
1848,0.183098725,8.90E-05,8.46E-05
1850,0.183276617,8.89E-05,8.46E-05
1852,0.183454471,8.89E-05,8.45E-05
1854,0.183632286,8.89E-05,8.45E-05
1856,0.183810062,8.89E-05,8.45E-05
1858,0.183987799,8.89E-05,8.45E-05
1860,0.184165498,8.88E-05,8.45E-05
1862,0.184343158,8.88E-05,8.45E-05
1864,0.184520779,8.88E-05,8.44E-05
1866,0.184698362,8.88E-05,8.44E-05
1868,0.184875906,8.88E-05,8.44E-05
1870,0.185053411,8.88E-05,8.44E-05
1872,0.185230878,8.87E-05,8.44E-05
1874,0.185408306,8.87E-05,8.44E-05
1876,0.185585695,8.87E-05,8.44E-05
1878,0.185763046,8.87E-05,8.43E-05
1880,0.185940358,8.87E-05,8.43E-05
1882,0.186117631,8.86E-05,8.43E-05
1884,0.186294866,8.86E-05,8.43E-05
1886,0.186472063,8.86E-05,8.43E-05
1888,0.18664922,8.86E-05,8.43E-05
1890,0.186826339,8.86E-05,8.42E-05
1892,0.18700342,8.85E-05,8.42E-05
1894,0.187180462,8.85E-05,8.42E-05
1896,0.187357465,8.85E-05,8.42E-05
1898,0.18753443,8.85E-05,8.42E-05
1900,0.187711357,8.85E-05,8.42E-05
1902,0.187888244,8.84E-05,8.41E-05
1904,0.188065094,8.84E-05,8.41E-05
1906,0.188241905,8.84E-05,8.41E-05
1908,0.188418677,8.84E-05,8.41E-05
1910,0.188595411,8.84E-05,8.41E-05
1912,0.188772106,8.83E-05,8.41E-05
1914,0.188948763,8.83E-05,8.41E-05
1916,0.189125381,8.83E-05,8.40E-05
1918,0.189301961,8.83E-05,8.40E-05
1920,0.189478502,8.83E-05,8.40E-05
1922,0.189655005,8.83E-05,8.40E-05
1924,0.18983147,8.82E-05,8.40E-05
1926,0.190007896,8.82E-05,8.40E-05
1928,0.190184284,8.82E-05,8.39E-05
1930,0.190360633,8.82E-05,8.39E-05
1932,0.190536944,8.82E-05,8.39E-05
1934,0.190713217,8.81E-05,8.39E-05
1936,0.190889451,8.81E-05,8.39E-05
1938,0.191065646,8.81E-05,8.39E-05
1940,0.191241804,8.81E-05,8.38E-05
1942,0.191417923,8.81E-05,8.38E-05
1944,0.191594004,8.80E-05,8.38E-05
1946,0.191770046,8.80E-05,8.38E-05
1948,0.19194605,8.80E-05,8.38E-05
1950,0.192122015,8.80E-05,8.38E-05
1952,0.192297943,8.80E-05,8.38E-05
1954,0.192473832,8.79E-05,8.37E-05
1956,0.192649683,8.79E-05,8.37E-05
1958,0.192825495,8.79E-05,8.37E-05
1960,0.193001269,8.79E-05,8.37E-05
1962,0.193177005,8.79E-05,8.37E-05
1964,0.193352703,8.78E-05,8.37E-05
1966,0.193528362,8.78E-05,8.36E-05
1968,0.193703983,8.78E-05,8.36E-05
1970,0.193879566,8.78E-05,8.36E-05
1972,0.19405511,8.78E-05,8.36E-05
1974,0.194230617,8.78E-05,8.36E-05
1976,0.194406085,8.77E-05,8.36E-05
1978,0.194581515,8.77E-05,8.35E-05
1980,0.194756907,8.77E-05,8.35E-05
1982,0.19493226,8.77E-05,8.35E-05
1984,0.195107576,8.77E-05,8.35E-05
1986,0.195282853,8.76E-05,8.35E-05
1988,0.195458092,8.76E-05,8.35E-05
1990,0.195633293,8.76E-05,8.35E-05
1992,0.195808455,8.76E-05,8.34E-05
1994,0.19598358,8.76E-05,8.34E-05
1996,0.196158666,8.75E-05,8.34E-05
1998,0.196333715,8.75E-05,8.34E-05
2000,0.196508725,8.75E-05,8.34E-05
2002,0.196683697,8.75E-05,8.34E-05
2004,0.196858631,8.75E-05,8.33E-05
2006,0.197033527,8.74E-05,8.33E-05
2008,0.197208385,8.74E-05,8.33E-05
2010,0.197383204,8.74E-05,8.33E-05
2012,0.197557986,8.74E-05,8.33E-05
2014,0.197732729,8.74E-05,8.33E-05
2016,0.197907435,8.74E-05,8.32E-05
2018,0.198082102,8.73E-05,8.32E-05
2020,0.198256732,8.73E-05,8.32E-05
2022,0.198431323,8.73E-05,8.32E-05
2024,0.198605877,8.73E-05,8.32E-05
2026,0.198780392,8.73E-05,8.32E-05
2028,0.198954869,8.72E-05,8.32E-05
2030,0.199129309,8.72E-05,8.31E-05
2032,0.19930371,8.72E-05,8.31E-05
2034,0.199478074,8.72E-05,8.31E-05
2036,0.199652399,8.72E-05,8.31E-05
2038,0.199826687,8.71E-05,8.31E-05
2040,0.200000936,8.71E-05,8.31E-05
2042,0.200175148,8.71E-05,8.30E-05
2044,0.200349321,8.71E-05,8.30E-05
2046,0.200523457,8.71E-05,8.30E-05
2048,0.200697555,8.70E-05,8.30E-05
2050,0.200871615,8.70E-05,8.30E-05
