t,x_original,xdot_original,xdot_pred
3634,1.000999969,2.20E-40,1.28E-06
3636,1.000999969,1.93E-40,1.28E-06
3638,1.000999969,1.70E-40,1.28E-06
3640,1.000999969,1.50E-40,1.28E-06
3642,1.000999969,1.32E-40,1.28E-06
3644,1.000999969,1.16E-40,1.28E-06
3646,1.000999969,1.02E-40,1.28E-06
3648,1.000999969,8.94E-41,1.28E-06
3650,1.000999969,7.86E-41,1.28E-06
3652,1.000999969,6.91E-41,1.28E-06
3654,1.000999969,6.07E-41,1.28E-06
3656,1.000999969,5.33E-41,1.28E-06
3658,1.000999969,4.69E-41,1.28E-06
3660,1.000999969,4.12E-41,1.28E-06
3662,1.000999969,3.62E-41,1.28E-06
3664,1.000999969,3.18E-41,1.28E-06
3666,1.000999969,2.79E-41,1.28E-06
3668,1.000999969,2.45E-41,1.28E-06
3670,1.000999969,2.15E-41,1.28E-06
3672,1.000999969,1.89E-41,1.28E-06
3674,1.000999969,1.66E-41,1.28E-06
3676,1.000999969,1.45E-41,1.28E-06
3678,1.000999969,1.28E-41,1.28E-06
3680,1.000999969,1.12E-41,1.28E-06
3682,1.000999969,9.83E-42,1.28E-06
3684,1.000999969,8.62E-42,1.28E-06
3686,1.000999969,7.56E-42,1.28E-06
3688,1.000999969,6.64E-42,1.28E-06
3690,1.000999969,5.82E-42,1.28E-06
3692,1.000999969,5.10E-42,1.28E-06
3694,1.000999969,4.47E-42,1.28E-06
3696,1.000999969,3.92E-42,1.28E-06
3698,1.000999969,3.44E-42,1.28E-06
3700,1.000999969,3.01E-42,1.28E-06
3702,1.000999969,2.64E-42,1.28E-06
3704,1.000999969,2.32E-42,1.28E-06
3706,1.000999969,2.03E-42,1.28E-06
3708,1.000999969,1.78E-42,1.28E-06
3710,1.000999969,1.56E-42,1.28E-06
3712,1.000999969,1.36E-42,1.28E-06
3714,1.000999969,1.19E-42,1.28E-06
3716,1.000999969,1.05E-42,1.28E-06
3718,1.000999969,9.16E-43,1.28E-06
3720,1.000999969,8.02E-43,1.28E-06
3722,1.000999969,7.03E-43,1.28E-06
3724,1.000999969,6.15E-43,1.28E-06
3726,1.000999969,5.38E-43,1.28E-06
3728,1.000999969,4.71E-43,1.28E-06
3730,1.000999969,4.12E-43,1.28E-06
3732,1.000999969,3.61E-43,1.28E-06
3734,1.000999969,3.16E-43,1.28E-06
3736,1.000999969,2.76E-43,1.28E-06
3738,1.000999969,2.42E-43,1.28E-06
3740,1.000999969,2.11E-43,1.28E-06
3742,1.000999969,1.85E-43,1.28E-06
3744,1.000999969,1.62E-43,1.28E-06
3746,1.000999969,1.41E-43,1.28E-06
3748,1.000999969,1.23E-43,1.28E-06
3750,1.000999969,1.08E-43,1.28E-06
3752,1.000999969,9.43E-44,1.28E-06
3754,1.000999969,8.24E-44,1.28E-06
3756,1.000999969,7.20E-44,1.28E-06
3758,1.000999969,6.30E-44,1.28E-06
3760,1.000999969,5.50E-44,1.28E-06
3762,1.000999969,4.80E-44,1.28E-06
3764,1.000999969,4.20E-44,1.28E-06
3766,1.000999969,3.67E-44,1.28E-06
3768,1.000999969,3.20E-44,1.28E-06
3770,1.000999969,2.79E-44,1.28E-06
3772,1.000999969,2.44E-44,1.28E-06
3774,1.000999969,2.13E-44,1.28E-06
3776,1.000999969,1.86E-44,1.28E-06
3778,1.000999969,1.62E-44,1.28E-06
3780,1.000999969,1.42E-44,1.28E-06
3782,1.000999969,1.24E-44,1.28E-06
3784,1.000999969,1.08E-44,1.28E-06
3786,1.000999969,9.41E-45,1.28E-06
3788,1.000999969,8.20E-45,1.28E-06
3790,1.000999969,7.16E-45,1.28E-06
3792,1.000999969,6.24E-45,1.28E-06
3794,1.000999969,5.44E-45,1.28E-06
3796,1.000999969,4.74E-45,1.28E-06
3798,1.000999969,4.14E-45,1.28E-06
3800,1.000999969,3.61E-45,1.28E-06
3802,1.000999969,3.14E-45,1.28E-06
3804,1.000999969,2.74E-45,1.28E-06
3806,1.000999969,2.39E-45,1.28E-06
3808,1.000999969,2.08E-45,1.28E-06
3810,1.000999969,1.81E-45,1.28E-06
3812,1.000999969,1.58E-45,1.28E-06
3814,1.000999969,1.37E-45,1.28E-06
3816,1.000999969,1.20E-45,1.28E-06
3818,1.000999969,1.04E-45,1.28E-06
3820,1.000999969,9.08E-46,1.28E-06
3822,1.000999969,7.90E-46,1.28E-06
3824,1.000999969,6.88E-46,1.28E-06
3826,1.000999969,5.99E-46,1.28E-06
3828,1.000999969,5.21E-46,1.28E-06
3830,1.000999969,4.54E-46,1.28E-06
3832,1.000999969,3.95E-46,1.28E-06
3834,1.000999969,3.43E-46,1.28E-06
3836,1.000999969,2.99E-46,1.28E-06
3838,1.000999969,2.60E-46,1.28E-06
3840,1.000999969,2.26E-46,1.28E-06
3842,1.000999969,1.97E-46,1.28E-06
3844,1.000999969,1.71E-46,1.28E-06
3846,1.000999969,1.49E-46,1.28E-06
3848,1.000999969,1.29E-46,1.28E-06
3850,1.000999969,1.12E-46,1.28E-06
3852,1.000999969,9.76E-47,1.28E-06
3854,1.000999969,8.49E-47,1.28E-06
3856,1.000999969,7.37E-47,1.28E-06
3858,1.000999969,6.41E-47,1.28E-06
